"edge_id","source_id","target_id","edge_weight","edge_type","strength","created_dt"
18409,9177,9015,0.610,transfers_to,medium,2023-07-20
4196,1748,2342,0.820,owns,strong,2023-06-22
20693,10331,7903,0.220,victim_of,weak,2023-11-25
770,326,771,0.620,controls,medium,2023-03-10
7275,3426,3773,0.710,employs,strong,2024-05-17
18348,8931,9042,0.580,transfers_to,medium,2023-02-14
18144,8597,9387,0.490,uses,medium,2024-03-01
14922,7362,7428,0.650,transfers_to,medium,2023-06-11
16329,8011,8443,0.680,controls,medium,2024-04-01
7214,3437,3712,0.510,recruited,medium,2023-04-24
1443,378,357,0.790,transfers_to,strong,2023-10-24
17940,8823,9186,0.770,owns,strong,2024-01-11
5195,1797,2093,0.730,co_owns,strong,2023-01-14
1647,716,787,0.720,transfers_to,strong,2023-09-08
15595,7705,7709,0.700,recruited,strong,2024-03-29
12842,6327,6771,0.770,controls,strong,2023-05-20
19347,9610,9791,0.790,owns,strong,2023-09-05
18817,9292,9381,0.730,transfers_to,strong,2024-03-09
16064,7840,8178,0.900,owns,strong,2024-04-25
10293,4529,4458,0.340,introduced,weak,2023-03-02
2646,992,1693,0.590,uses,medium,2023-03-14
2116,859,1193,0.680,employs,medium,2023-03-27
13515,6562,6414,0.440,transfers_to,medium,2023-07-31
7744,3751,4242,0.790,controls,strong,2023-10-30
11231,5364,5973,0.610,uses,medium,2023-04-27
5134,1984,1864,0.520,introduced,medium,2023-01-13
10966,5377,5735,0.840,owns,strong,2023-10-10
10762,5455,5531,0.780,owns,strong,2023-09-14
19816,9458,10248,0.630,uses,medium,2023-07-03
11170,5462,5939,0.710,controls,strong,2023-04-08
13984,6863,7021,0.460,recruited,medium,2023-04-04
8213,3975,4000,0.610,transfers_to,medium,2024-04-23
17267,7738,7740,0.300,introduced,weak,2024-01-11
36,21,37,0.490,recruited,medium,2024-05-13
8886,4289,4494,0.610,recruited,medium,2024-01-06
5664,2732,3021,0.780,owns,strong,2024-03-09
14718,6913,7697,0.470,uses,medium,2023-04-05
11639,5789,5773,0.590,transfers_to,medium,2023-10-23
6337,3061,3126,0.820,transfers_to,strong,2023-02-08
8682,4282,4290,0.770,recruited,strong,2023-11-12
9151,4489,4759,0.930,owns,strong,2023-11-21
9090,4583,4698,0.730,owns,strong,2023-03-23
3788,1726,1934,0.620,recruited,medium,2023-09-22
3115,1526,1355,0.350,transfers_to,weak,2023-03-16
12638,6137,6567,0.830,owns,strong,2023-06-21
15126,7481,7508,0.600,transfers_to,medium,2023-05-16
6806,3291,3362,0.750,transfers_to,strong,2023-07-15
3584,1715,1730,0.770,recruited,strong,2024-04-08
10089,4744,4922,0.820,transfers_to,strong,2024-03-20
9559,4457,5124,0.500,uses,medium,2023-02-06
4257,2031,2403,0.840,controls,strong,2023-03-31
1035,469,508,0.660,transfers_to,medium,2023-06-24
18674,9085,9013,0.750,transfers_to,strong,2024-04-28
3992,1795,2138,0.820,owns,strong,2023-01-07
1708,113,255,0.590,introduced,medium,2024-05-08
18205,8607,9408,0.630,uses,medium,2023-01-15
1973,873,1050,0.630,recruited,medium,2024-05-09
4461,1993,2559,0.700,uses,strong,2023-02-10
4726,2387,2216,0.850,transfers_to,strong,2023-12-04
1504,506,545,0.880,transfers_to,strong,2023-05-29
8009,3881,3965,0.330,transfers_to,weak,2024-05-08
18613,8972,9002,0.430,transfers_to,medium,2023-01-13
14249,7041,7286,0.850,owns,strong,2023-10-01
16125,7927,8239,0.880,owns,strong,2023-10-29
16594,8288,8328,0.340,transfers_to,weak,2023-08-15
1912,863,989,0.570,recruited,medium,2023-07-23
11700,5791,5541,0.420,transfers_to,medium,2023-08-16
19143,9439,9587,0.530,recruited,medium,2024-01-17
5460,2592,2817,0.470,recruited,medium,2024-05-30
7948,3961,3871,0.710,transfers_to,strong,2024-01-17
20285,10059,9920,0.810,transfers_to,strong,2023-04-23
11027,5249,5796,0.760,owns,strong,2023-05-04
2911,1269,1360,0.380,transfers_to,weak,2023-10-14
2381,932,1458,0.730,owns,strong,2023-05-13
17736,8871,8982,0.710,owns,strong,2023-05-05
19612,9485,10056,0.780,owns,strong,2023-02-26
20081,10032,9909,0.620,transfers_to,medium,2023-12-02
16533,8257,8293,0.840,transfers_to,strong,2023-06-03
12169,6010,6098,0.410,recruited,medium,2023-05-16
17063,7763,8384,0.590,launders_to,medium,2023-08-30
3380,959,1560,0.570,launders_to,medium,2023-02-20
11435,5771,5720,0.410,transfers_to,medium,2023-08-03
15187,7516,7217,0.680,transfers_to,medium,2023-06-23
14514,7166,7551,0.660,controls,medium,2023-10-02
17532,8580,8778,0.620,recruited,medium,2023-04-24
20489,10163,10217,0.690,transfers_to,medium,2024-03-05
7071,3446,3569,0.690,recruited,medium,2023-10-04
8947,4305,4555,0.670,recruited,medium,2023-10-20
831,270,829,0.530,uses,medium,2023-01-07
9355,4599,4963,0.690,controls,medium,2023-06-16
15656,7722,7770,0.530,recruited,medium,2023-04-18
14983,7407,7410,0.720,transfers_to,strong,2023-11-09
9416,4610,5024,0.700,controls,strong,2023-11-09
20958,10551,2881,0.520,launders_via,medium,2023-08-29
4522,2371,2133,0.620,transfers_to,medium,2023-10-23
12434,6244,6363,0.810,owns,strong,2023-08-07
15452,7528,7639,0.590,transfers_to,medium,2023-07-16
15391,6900,7586,0.750,launders_to,strong,2023-02-12
13107,6560,6631,0.670,transfers_to,medium,2024-02-15
9885,4925,4727,0.370,transfers_to,weak,2023-03-30
12903,6144,6822,0.510,uses,medium,2023-05-12
15860,7730,7974,0.480,recruited,medium,2024-01-01
10558,5153,5327,0.450,recruited,medium,2024-01-05
1769,210,659,0.580,co_owns,medium,2024-03-08
7336,3614,3834,0.830,owns,strong,2023-07-10
18878,8739,8699,0.510,introduced,medium,2023-12-21
4991,1901,2461,0.590,launders_to,medium,2023-05-19
7805,3524,4265,0.470,uses,medium,2023-03-05
10354,4580,4644,0.630,co_owns,medium,2023-03-22
13311,6570,6608,0.860,transfers_to,strong,2023-01-22
8478,3542,4199,0.450,launders_to,medium,2023-11-14
5256,2578,2613,0.520,recruited,medium,2023-10-27
2238,1037,1315,0.860,owns,strong,2024-03-11
2177,985,1254,0.780,owns,strong,2023-03-04
5929,2894,3286,0.690,controls,medium,2024-05-21
2707,1007,1708,0.510,uses,medium,2023-01-21
10823,5378,5592,0.900,owns,strong,2023-08-11
13780,6220,6630,0.560,co_owns,medium,2024-05-10
20550,9637,9519,0.440,introduced,medium,2023-05-29
19877,9718,10266,0.460,uses,medium,2023-10-16
8274,3900,4066,0.540,transfers_to,medium,2023-08-12
16798,8090,8310,0.530,transfers_to,medium,2024-05-21
3849,1730,1995,0.670,recruited,medium,2024-04-17
3176,1457,1313,0.620,transfers_to,medium,2023-07-11
16859,8157,8163,0.320,transfers_to,weak,2024-03-26
97,17,98,0.410,recruited,medium,2023-11-29
18001,8874,9247,0.660,controls,medium,2024-02-03
17328,8564,8574,0.640,recruited,medium,2024-02-19
5725,2836,3082,0.720,owns,strong,2024-03-27
6133,2780,3423,0.520,uses,medium,2023-04-19
1300,440,555,0.770,transfers_to,strong,2023-10-19
627,203,628,0.830,owns,strong,2023-11-27
158,24,159,0.510,recruited,medium,2024-02-09
566,217,567,0.910,owns,strong,2024-04-26
18470,9018,8999,0.840,transfers_to,strong,2023-11-01
20346,9814,9911,0.730,transfers_to,strong,2023-06-16
14310,7066,7347,0.820,owns,strong,2023-11-21
6602,3069,3196,0.770,transfers_to,strong,2023-06-28
15921,7705,8035,0.770,controls,strong,2023-04-10
15248,7330,7210,0.400,transfers_to,medium,2023-04-22
14779,7501,7467,0.860,transfers_to,strong,2023-03-06
20754,10392,3717,0.410,victim_of,medium,2023-12-01
13372,6610,6421,0.530,transfers_to,medium,2023-06-30
12699,6116,6628,0.710,owns,strong,2023-02-22
3645,1729,1791,0.570,recruited,medium,2023-03-25
9620,4819,4776,0.700,transfers_to,strong,2023-10-12
16390,8033,8504,0.820,controls,strong,2023-10-10
10150,4350,5014,0.540,launders_to,medium,2023-07-23
1096,541,560,0.390,transfers_to,weak,2024-03-13
4053,1940,2199,0.910,owns,strong,2024-02-01
11292,5274,5990,0.450,uses,medium,2023-05-13
13168,6500,6667,0.340,transfers_to,weak,2024-02-29
20815,10453,1920,0.370,victim_of,weak,2024-05-30
7540,3493,4038,0.930,owns,strong,2023-05-06
8743,4288,4351,0.450,recruited,medium,2024-04-27
10619,5155,5388,0.540,recruited,medium,2023-09-18
9681,4691,4910,0.330,transfers_to,weak,2024-01-17
13576,6259,6725,0.580,launders_to,medium,2023-07-18
6194,3068,2940,0.780,transfers_to,strong,2024-05-12
8070,3814,4017,0.470,transfers_to,medium,2023-07-15
7601,3544,4099,0.850,owns,strong,2023-07-29
2442,922,1519,0.900,owns,strong,2023-05-12
9212,4583,4820,0.920,owns,strong,2023-09-19
11088,5452,5857,0.830,controls,strong,2024-04-22
13637,6222,6694,0.570,launders_to,medium,2023-03-19
14045,6873,7082,0.530,recruited,medium,2023-09-08
6663,2998,3052,0.640,transfers_to,medium,2023-01-05
5521,2569,2878,0.660,controls,medium,2024-02-15
19673,9741,10117,0.740,controls,strong,2023-04-25
11496,5728,5697,0.390,transfers_to,weak,2023-10-07
4114,1975,2260,0.720,owns,strong,2023-04-15
5990,2903,3347,0.750,controls,strong,2024-01-05
17124,7989,8402,0.600,launders_to,medium,2023-08-01
362,316,363,0.760,owns,strong,2024-05-01
7132,3448,3630,0.480,recruited,medium,2024-04-30
3441,1548,1672,0.530,transfers_to,medium,2023-11-22
423,57,424,0.880,owns,strong,2023-05-16
11965,5316,5352,0.510,introduced,medium,2023-11-10
1565,43,694,0.450,launders_to,medium,2023-12-05
892,141,846,0.640,uses,medium,2023-11-29
15044,7408,7346,0.730,transfers_to,strong,2023-12-27
6398,3036,3189,0.520,transfers_to,medium,2024-05-12
18735,8852,9290,0.720,launders_to,strong,2024-02-04
20611,9693,9938,0.510,co_owns,medium,2023-03-21
12495,6155,6424,0.750,owns,strong,2024-01-28
6867,2869,2673,0.420,introduced,medium,2023-05-11
2034,871,1111,0.400,recruited,medium,2023-06-12
3910,1714,2056,0.630,employs,medium,2023-04-20
10415,5149,5184,0.520,recruited,medium,2024-03-04
21019,10650,5170,0.240,introduced,weak,2023-12-06
16186,8034,8300,0.790,owns,strong,2023-02-04
18062,8884,9308,0.800,controls,strong,2023-11-15
19000,9428,9444,0.420,recruited,medium,2024-01-27
4318,2042,2464,0.770,controls,strong,2023-09-12
16655,8324,8218,0.390,transfers_to,weak,2023-11-19
15513,7042,6905,0.360,introduced,weak,2023-10-14
7866,3449,4280,0.470,uses,medium,2023-08-01
4787,2250,2376,0.490,transfers_to,medium,2024-04-05
14106,6869,7143,0.420,recruited,medium,2023-02-08
18531,9023,9144,0.420,transfers_to,medium,2023-07-30
5317,2583,2674,0.440,recruited,medium,2023-06-27
18939,8836,9191,0.780,co_owns,strong,2023-05-25
11557,5665,5698,0.410,transfers_to,medium,2023-04-22
13433,6444,6402,0.810,transfers_to,strong,2024-03-13
5786,2756,3143,0.820,owns,strong,2023-08-12
19408,9596,9852,0.750,owns,strong,2024-02-04
20142,9844,10087,0.340,transfers_to,weak,2023-04-23
10884,5328,5653,0.920,owns,strong,2023-04-25
19938,9793,9834,0.840,transfers_to,strong,2023-07-10
13841,6869,6878,0.680,recruited,medium,2023-11-14
14575,7180,7612,0.700,controls,strong,2023-08-30
19469,9643,9913,0.750,owns,strong,2024-03-14
3237,1248,1319,0.300,transfers_to,weak,2023-12-15
11761,5606,5686,0.530,transfers_to,medium,2023-11-09
17593,8572,8839,0.400,recruited,medium,2023-10-14
16920,8278,8069,0.710,transfers_to,strong,2024-03-15
11822,5270,5849,0.730,launders_to,strong,2023-01-02
17797,8793,9043,0.850,owns,strong,2024-04-17
9477,4602,5085,0.740,controls,strong,2023-02-13
11353,5760,5623,0.480,transfers_to,medium,2023-08-27
688,311,689,0.610,controls,medium,2023-09-22
12230,6004,6159,0.420,recruited,medium,2023-08-21
6928,3425,3426,0.820,recruited,strong,2023-08-03
6255,3231,3030,0.420,transfers_to,medium,2023-01-12
17858,8844,9104,0.870,owns,strong,2023-08-08
18266,9199,9083,0.340,transfers_to,weak,2023-07-21
4379,2021,2525,0.850,controls,strong,2023-05-19
3706,1722,1852,0.460,recruited,medium,2023-12-21
15309,7297,7447,0.720,transfers_to,strong,2023-03-02
15717,7720,7831,0.450,recruited,medium,2023-11-25
12964,6262,6841,0.530,uses,medium,2024-03-10
12291,6015,6220,0.550,recruited,medium,2024-04-25
9742,4809,4724,0.430,transfers_to,medium,2023-04-19
4583,2314,2087,0.360,transfers_to,weak,2023-03-19
7397,3552,3895,0.760,owns,strong,2023-11-21
4175,1935,2321,0.860,owns,strong,2023-07-28
12760,6302,6689,0.830,controls,strong,2023-06-18
5052,2406,2518,0.680,transfers_to,medium,2023-08-27
2299,948,1376,0.760,owns,strong,2023-08-22
1626,763,826,0.710,transfers_to,strong,2023-12-07
4644,2218,2359,0.580,transfers_to,medium,2024-02-24
19204,9435,9648,0.700,recruited,strong,2023-01-31
8335,4069,4074,0.640,transfers_to,medium,2024-01-06
7662,3748,4160,0.850,controls,strong,2024-05-27
13229,6430,6409,0.490,transfers_to,medium,2023-03-24
2503,1181,1580,0.690,controls,medium,2023-11-11
219,13,220,0.470,recruited,medium,2023-05-21
2095,857,1172,0.760,controls,strong,2023-06-14
10680,5137,5449,0.770,controls,strong,2023-06-29
8539,4105,4225,0.700,transfers_to,strong,2023-07-24
20407,9490,10166,0.730,launders_to,strong,2023-03-12
5113,1988,1739,0.430,introduced,medium,2023-10-27
19265,9441,9709,0.480,recruited,medium,2023-07-12
2972,1235,1431,0.590,transfers_to,medium,2023-07-30
14840,7260,7331,0.690,transfers_to,medium,2023-08-24
19734,9741,10178,0.810,controls,strong,2023-10-15
8131,3967,4099,0.590,transfers_to,medium,2023-08-16
9008,4281,4616,0.800,controls,strong,2023-08-31
1157,418,430,0.540,transfers_to,medium,2023-04-15
484,217,485,0.850,owns,strong,2023-09-23
2564,858,1641,0.790,controls,strong,2024-03-20
12026,5330,5534,0.540,co_owns,medium,2023-01-27
20876,10514,946,0.340,victim_of,weak,2023-09-22
17654,8562,8900,0.710,employs,strong,2023-05-07
17185,8395,8503,0.620,transfers_to,medium,2023-11-25
6459,3036,3217,0.560,transfers_to,medium,2024-05-26
18327,9025,9068,0.610,transfers_to,medium,2024-02-09
15105,7519,7474,0.330,transfers_to,weak,2023-07-29
6051,2828,3398,0.670,uses,medium,2023-08-11
1361,407,435,0.690,transfers_to,medium,2023-12-09
15778,7726,7892,0.680,recruited,medium,2023-01-18
9538,4559,5118,0.550,uses,medium,2023-09-27
3502,1140,1049,0.560,introduced,medium,2024-01-06
9946,4807,4702,0.710,transfers_to,strong,2023-08-19
18796,8826,9322,0.430,launders_to,medium,2024-01-04
12556,6170,6485,0.910,owns,strong,2023-12-04
12087,5995,6016,0.670,recruited,medium,2023-08-21
1830,869,907,0.620,recruited,medium,2024-02-12
13698,6808,6541,0.630,transfers_to,medium,2023-03-22
15574,7105,7290,0.550,co_owns,medium,2023-10-29
20672,10310,7143,0.320,victim_of,weak,2024-03-26
15982,7825,8096,0.900,owns,strong,2023-04-17
11149,5467,5918,0.730,controls,strong,2023-12-26
13025,6543,6389,0.850,transfers_to,strong,2023-08-12
1422,562,658,0.330,transfers_to,weak,2023-01-24
4848,2097,2359,0.720,transfers_to,strong,2023-10-04
5582,2755,2939,0.780,owns,strong,2024-01-30
10476,5146,5245,0.520,recruited,medium,2024-02-16
10007,4834,4806,0.340,transfers_to,weak,2023-08-22
16451,7840,8543,0.540,uses,medium,2023-04-11
8600,3609,3498,0.490,introduced,medium,2023-07-26
13494,6369,6449,0.720,transfers_to,strong,2023-05-09
19530,9456,9974,0.790,owns,strong,2023-02-13
13902,6861,6939,0.610,recruited,medium,2024-03-09
11618,5767,5664,0.500,transfers_to,medium,2024-01-28
7927,3824,3970,0.850,transfers_to,strong,2023-11-30
2829,1415,1348,0.300,transfers_to,weak,2023-08-23
2768,1465,1271,0.350,transfers_to,weak,2024-04-15
9069,4551,4677,0.750,owns,strong,2023-05-03
2360,1002,1437,0.730,owns,strong,2024-03-26
8865,4298,4473,0.500,recruited,medium,2024-04-02
14371,7071,7408,0.920,owns,strong,2023-10-21
6520,3104,3240,0.670,transfers_to,medium,2023-04-08
8396,4033,4009,0.860,transfers_to,strong,2023-03-18
17450,8579,8696,0.520,recruited,medium,2024-01-23
8804,4289,4412,0.520,recruited,medium,2023-06-29
3971,1782,2117,0.810,owns,strong,2023-05-18
5847,2612,3204,0.870,owns,strong,2023-02-22
749,327,750,0.700,controls,strong,2023-03-12
17389,8569,8635,0.420,recruited,medium,2023-07-12
4440,1897,2552,0.550,uses,medium,2024-03-11
19999,10008,9877,0.630,transfers_to,medium,2023-10-22
14901,7361,7501,0.760,transfers_to,strong,2024-03-12
9273,4455,4881,0.790,owns,strong,2023-04-11
18592,8995,9183,0.610,transfers_to,medium,2024-01-21
3298,1320,1516,0.600,transfers_to,medium,2023-04-28
4236,1765,2382,0.840,owns,strong,2024-04-07
6724,2856,3318,0.470,launders_to,medium,2024-01-26
1891,864,968,0.670,recruited,medium,2024-02-01
6316,3122,3241,0.460,transfers_to,medium,2023-09-29
12821,6302,6750,0.800,controls,strong,2023-07-22
7193,3436,3691,0.660,recruited,medium,2024-05-06
16043,7901,8157,0.730,owns,strong,2023-09-17
20468,10141,10241,0.640,transfers_to,medium,2024-05-01
1687,112,67,0.390,introduced,weak,2024-01-22
10211,5036,5103,0.780,transfers_to,strong,2023-10-16
19061,9431,9505,0.590,recruited,medium,2024-03-18
17919,8725,9165,0.910,owns,strong,2023-12-16
10272,4396,4508,0.430,introduced,medium,2023-03-21
16247,8011,8361,0.830,owns,strong,2023-07-10
16512,7780,8558,0.440,uses,medium,2023-09-29
1218,517,665,0.480,transfers_to,medium,2023-03-07
7723,3738,4221,0.740,controls,strong,2023-11-06
16716,8096,8327,0.610,transfers_to,medium,2023-12-15
13963,6859,7000,0.490,recruited,medium,2023-11-27
20937,10543,3736,0.650,launders_via,medium,2024-03-29
8192,3872,3885,0.660,transfers_to,medium,2024-01-20
15,2,16,0.640,recruited,medium,2023-06-13
16981,8299,8262,0.600,transfers_to,medium,2023-01-21
15370,7055,7536,0.730,launders_to,strong,2023-02-22
5643,2827,3000,0.810,owns,strong,2023-08-06
14167,6854,7204,0.720,employs,strong,2023-05-10
11414,5783,5780,0.850,transfers_to,strong,2023-05-27
15839,7714,7953,0.460,recruited,medium,2024-01-01
14228,6910,7265,0.700,owns,strong,2024-01-05
3033,1336,1516,0.350,transfers_to,weak,2023-07-22
11883,5400,5820,0.660,launders_to,medium,2024-03-17
13290,6385,6624,0.530,transfers_to,medium,2023-10-31
3094,1479,1523,0.430,transfers_to,medium,2024-01-06
20203,9807,9887,0.840,transfers_to,strong,2023-04-25
9334,4341,4942,0.840,owns,strong,2024-04-09
10741,5429,5510,0.820,owns,strong,2023-01-08
20264,10048,10011,0.710,transfers_to,strong,2024-06-01
14636,7180,7673,0.730,controls,strong,2023-03-27
6785,3331,3359,0.680,transfers_to,medium,2024-01-01
13759,6219,6137,0.540,introduced,medium,2023-10-31
17715,8769,8961,0.940,owns,strong,2024-01-04
953,552,518,0.880,transfers_to,strong,2023-02-12
9803,4933,4834,0.550,transfers_to,medium,2024-04-04
8661,3627,4047,0.690,co_owns,medium,2023-04-20
12148,6000,6077,0.460,recruited,medium,2023-04-29
18123,8870,9369,0.710,controls,strong,2023-04-03
4705,2329,2284,0.820,transfers_to,strong,2023-09-24
6112,2595,3417,0.630,uses,medium,2023-01-27
1014,511,535,0.550,transfers_to,medium,2023-08-30
6989,3447,3487,0.440,recruited,medium,2024-05-28
2156,986,1233,0.790,owns,strong,2024-03-15
3563,955,1363,0.610,co_owns,medium,2024-02-19
15166,7397,7247,0.890,transfers_to,strong,2023-11-19
7458,3640,3956,0.890,owns,strong,2023-05-06
19326,9419,9770,0.700,employs,strong,2023-02-28
6581,3113,2928,0.650,transfers_to,medium,2024-02-06
7050,3434,3548,0.640,recruited,medium,2024-05-26
4909,2309,2302,0.850,transfers_to,strong,2023-04-29
2625,1101,1687,0.460,uses,medium,2024-05-12
4032,1998,2178,0.830,owns,strong,2023-10-23
15635,7718,7749,0.650,recruited,medium,2023-03-29
10945,5317,5714,0.800,owns,strong,2023-09-11
76,17,77,0.670,recruited,medium,2023-03-24
1483,660,528,0.800,transfers_to,strong,2023-09-11
13086,6380,6563,0.680,transfers_to,medium,2023-07-21
5378,2585,2735,0.660,recruited,medium,2024-03-25
17246,7892,7964,0.590,introduced,medium,2024-04-21
4501,2250,2367,0.870,transfers_to,strong,2024-01-10
10537,5151,5306,0.440,recruited,medium,2023-10-28
280,19,281,0.510,recruited,medium,2024-02-15
545,115,546,0.910,owns,strong,2023-09-13
14024,6867,7061,0.580,recruited,medium,2024-01-10
4970,1973,2478,0.740,launders_to,strong,2024-04-13
14432,6886,7469,0.800,owns,strong,2024-03-02
20733,10371,5280,0.300,victim_of,weak,2024-04-13
20060,9869,9875,0.660,transfers_to,medium,2023-12-14
19591,9647,10035,0.820,owns,strong,2023-12-22
3767,1722,1913,0.440,recruited,medium,2023-04-28
18184,8671,9400,0.620,uses,medium,2024-04-15
17511,8578,8757,0.590,recruited,medium,2024-01-22
8457,3574,4149,0.680,launders_to,medium,2023-01-24
12352,6004,6281,0.520,recruited,medium,2023-11-29
10068,4770,4851,0.470,transfers_to,medium,2023-01-19
11944,5833,5933,0.550,transfers_to,medium,2024-02-23
5908,2901,3265,0.720,controls,strong,2023-12-17
18388,9222,9123,0.500,transfers_to,medium,2023-03-27
7519,3742,4017,0.940,owns,strong,2023-03-18
14962,7401,7495,0.400,transfers_to,medium,2023-06-15
14493,7176,7530,0.640,controls,medium,2024-05-26
7254,3425,3752,0.780,controls,strong,2023-03-29
